rented_bike_count,hour,temperature_c,humidity,wind_speed,visibility_10m,dew_point_c,solar_radiation,rainfall_mm,snowfall_cm,season,holiday,functioning_day,year,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,time_of_day,is_rush_hour,temp_feel,temp_humidity_interaction,wind_rain_interaction,temp_solar_interaction,has_rain,has_snow,is_holiday,is_functioning,is_spring,is_summer,is_autumn,is_winter,extreme_weather
698,2,23.4,53,1.1,2000,13.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,8,5,1,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,Night,0,Warm,12.401999999999997,0.0,0.0,0,0,0,1,0,1,0,0,0
1054,18,8.9,39,3.5,2000,-4.3,0.05,0.0,0.0,Autumn,No Holiday,Yes,2018,10,5,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,Afternoon,1,Cold,3.471,0.0,0.44500000000000006,0,0,0,1,0,0,1,0,0
0,7,8.3,84,0.9,422,5.7,0.0,0.0,0.0,Autumn,No Holiday,No,2018,11,1,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,Morning,1,Cold,6.972,0.0,0.0,0,0,0,0,0,0,1,0,0
647,9,18.1,33,1.1,512,1.5,1.61,0.0,0.0,Spring,No Holiday,Yes,2018,4,5,1,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,Morning,1,Mild,5.973000000000001,0.0,29.141000000000005,0,0,0,1,1,0,0,0,0
330,2,5.6,64,0.1,1556,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,1,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,Night,0,Cold,3.5839999999999996,0.0,0.0,0,0,0,1,0,0,1,0,0
978,0,19.6,82,1.7,628,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,6,3,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,Night,0,Mild,16.072,0.0,0.0,0,0,0,1,0,1,0,0,0
426,3,21.6,85,0.1,1982,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,8,6,1,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Night,0,Warm,18.360000000000003,0.0,0.0,0,0,0,1,0,1,0,0,0
614,6,27.6,84,1.2,1123,24.6,0.01,0.0,0.0,Summer,No Holiday,Yes,2018,8,2,0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Night,0,Warm,23.184,0.0,0.276,0,0,0,1,0,1,0,0,0
806,23,7.8,63,0.4,1547,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,3,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Evening,0,Cold,4.914,0.0,0.0,0,0,0,1,0,0,1,0,0
447,14,3.0,26,2.0,2000,-14.6,1.01,0.0,0.0,Winter,No Holiday,Yes,2017,12,4,0,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,Afternoon,0,Cold,0.78,0.0,3.0300000000000002,0,0,0,1,0,0,0,1,0
84,2,20.5,98,0.5,596,20.1,0.0,6.5,0.0,Summer,No Holiday,Yes,2018,7,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Night,0,Warm,20.09,3.25,0.0,1,0,0,1,0,1,0,0,1
97,4,6.7,87,1.2,580,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,2,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,Night,0,Cold,5.829,0.0,0.0,0,0,0,1,0,0,1,0,0
176,2,-5.5,56,1.4,1285,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,5,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,Night,0,Very_Cold,-3.08,0.0,-0.0,0,0,0,1,0,0,0,1,0
441,6,12.6,86,1.9,1430,10.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,10,2,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,Night,0,Mild,10.835999999999999,0.0,0.0,0,0,0,1,0,0,1,0,0
611,2,24.5,59,0.3,2000,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,8,6,1,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Night,0,Warm,14.455,0.0,0.0,0,0,0,1,0,1,0,0,0
443,22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,2,0,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1.0,Evening,0,Cold,1.08,0.0,0.0,0,0,0,1,0,0,0,1,0
13,5,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,Winter,No Holiday,Yes,2017,12,6,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,Night,0,Cold,0.222,0.0,0.0,0,1,0,1,0,0,0,1,0
240,4,20.7,69,1.3,2000,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,9,3,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,Night,0,Warm,14.283,0.0,0.0,0,0,0,1,0,0,1,0,0
1708,8,29.3,63,0.9,1810,21.5,0.76,0.0,0.0,Summer,No Holiday,Yes,2018,8,1,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,Morning,1,Warm,18.459,0.0,22.268,0,0,0,1,0,1,0,0,0
248,23,-5.8,44,2.4,2000,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2017,12,0,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.0,1.0,Evening,0,Very_Cold,-2.552,0.0,-0.0,0,0,0,1,0,0,0,1,0
106,5,16.3,67,0.8,2000,10.1,0.0,0.0,0.0,Autumn,Holiday,Yes,2018,9,6,1,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,Night,0,Mild,10.921000000000001,0.0,0.0,0,0,1,1,0,0,1,0,0
1146,20,9.5,49,1.3,918,-0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,3,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Evening,0,Cold,4.655,0.0,0.0,0,0,0,1,0,0,1,0,0
643,11,17.5,55,2.1,1892,8.3,1.35,0.0,0.0,Spring,No Holiday,Yes,2018,3,2,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,Morning,0,Mild,9.625,0.0,23.625,0,0,0,1,1,0,0,0,0
332,8,2.9,53,1.5,1892,-5.7,0.68,0.0,0.0,Spring,No Holiday,Yes,2018,4,6,1,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,Morning,1,Cold,1.537,0.0,1.972,0,0,0,1,1,0,0,0,0
915,12,20.8,52,1.2,1984,10.5,1.25,0.0,0.0,Autumn,Holiday,Yes,2018,9,6,1,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,Morning,0,Warm,10.816,0.0,26.0,0,0,1,1,0,0,1,0,0
316,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2017,12,3,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,Evening,0,Very_Cold,-2.16,0.0,-0.0,0,0,0,1,0,0,0,1,0
808,12,31.7,45,2.5,1814,18.3,1.96,0.0,0.0,Summer,No Holiday,Yes,2018,8,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,Morning,0,Warm,14.265,0.0,62.132,0,0,0,1,0,1,0,0,0
846,1,23.9,79,1.7,1121,20.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,7,3,0,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,Night,0,Warm,18.881,0.0,0.0,0,0,0,1,0,1,0,0,0
646,8,-1.2,51,0.8,1800,-10.0,0.05,0.0,0.0,Winter,No Holiday,Yes,2018,2,0,0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0.0,1.0,Morning,1,Very_Cold,-0.612,0.0,-0.06,0,0,0,1,0,0,0,1,0
972,20,14.0,45,1.6,1729,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,3,5,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,Evening,0,Mild,6.3,0.0,0.0,0,0,0,1,1,0,0,0,0
145,2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,2,1,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,Night,0,Cold,0.66,0.0,0.0,0,0,0,1,0,0,0,1,0
2857,18,16.6,61,2.9,2000,9.0,0.16,0.0,0.0,Autumn,No Holiday,Yes,2018,10,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.0,1.0,Afternoon,1,Mild,10.126000000000001,0.0,2.656,0,0,0,1,0,0,1,0,0
259,10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,Winter,No Holiday,Yes,2018,2,3,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Morning,0,Cold,0.396,0.0,1.044,0,0,0,1,0,0,0,1,0
740,9,11.2,86,1.0,372,8.9,0.09,0.5,0.0,Autumn,No Holiday,Yes,2018,11,2,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,Morning,1,Mild,9.632,0.5,1.008,1,0,0,1,0,0,1,0,0
915,10,22.7,61,0.9,2000,14.7,0.82,0.0,0.0,Autumn,No Holiday,Yes,2018,9,3,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,Morning,0,Warm,13.847000000000001,0.0,18.613999999999997,0,0,0,1,0,0,1,0,0
25,21,15.8,97,0.6,193,15.3,0.0,0.5,0.0,Spring,No Holiday,Yes,2018,5,5,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,Evening,0,Mild,15.326,0.3,0.0,1,0,0,1,1,0,0,0,0
12,20,13.9,97,2.5,594,13.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,3,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Evening,0,Mild,13.482999999999999,0.0,0.0,0,0,0,1,0,0,1,0,0
148,23,-1.4,43,4.3,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2017,12,6,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,Evening,0,Very_Cold,-0.602,0.0,-0.0,0,0,0,1,0,0,0,1,0
943,20,7.3,66,0.5,516,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,0,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1.0,Evening,0,Cold,4.8180000000000005,0.0,0.0,0,0,0,1,0,0,1,0,0
146,5,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,10,6,1,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Night,0,Mild,13.438999999999998,0.0,0.0,0,0,0,1,0,0,1,0,0
2163,19,24.9,56,3.1,1469,15.5,0.51,0.0,0.0,Summer,Holiday,Yes,2018,6,2,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,Evening,1,Warm,13.943999999999999,0.0,12.699,0,0,1,1,0,1,0,0,0
1190,13,18.9,33,1.8,2000,2.2,2.43,0.0,0.0,Autumn,No Holiday,Yes,2018,10,4,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,Afternoon,0,Mild,6.236999999999999,0.0,45.927,0,0,0,1,0,0,1,0,0
149,0,-4.4,81,0.7,414,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,6,1,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,Night,0,Very_Cold,-3.5640000000000005,0.0,-0.0,0,0,0,1,0,0,0,1,0
108,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2017,12,3,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,Night,0,Very_Cold,-6.05,0.0,-0.0,0,0,0,1,0,0,0,1,0
837,14,27.5,66,2.8,989,20.5,0.76,0.0,0.0,Summer,No Holiday,Yes,2018,8,3,0,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,Afternoon,0,Warm,18.15,0.0,20.9,0,0,0,1,0,1,0,0,0
183,22,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,2,0,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1.0,Evening,0,Very_Cold,-4.429,0.0,-0.0,0,0,0,1,0,0,0,1,0
1287,7,23.9,71,0.4,2000,18.3,0.02,0.0,0.0,Autumn,No Holiday,Yes,2018,9,0,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.0,1.0,Morning,1,Warm,16.968999999999998,0.0,0.478,0,0,0,1,0,0,1,0,0
102,6,5.6,85,1.2,769,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,4,6,1,1.0,6.123233995736766e-17,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,Night,0,Cold,4.76,0.0,0.0,0,0,0,1,1,0,0,0,0
174,12,-3.7,66,1.1,1140,-9.1,0.45,0.2,0.4,Winter,No Holiday,Yes,2018,1,5,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,Morning,0,Very_Cold,-2.442,0.22000000000000003,-1.665,1,1,0,1,0,0,0,1,0
373,15,2.3,27,2.2,1877,-14.8,0.92,0.0,0.0,Winter,No Holiday,Yes,2018,1,5,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,Afternoon,0,Cold,0.621,0.0,2.116,0,0,0,1,0,0,0,1,0
221,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes,2017,12,4,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,Morning,0,Very_Cold,-2.392,0.0,-1.564,0,0,0,1,0,0,0,1,0
603,17,11.1,42,2.2,765,-1.3,0.34,0.0,0.0,Spring,No Holiday,Yes,2018,3,6,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,Afternoon,1,Mild,4.662,0.0,3.774,0,0,0,1,1,0,0,0,0
1167,13,20.9,33,3.9,1853,4.0,3.52,0.0,0.0,Spring,No Holiday,Yes,2018,5,2,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,Afternoon,0,Warm,6.896999999999999,0.0,73.568,0,0,0,1,1,0,0,0,0
1223,21,21.3,94,0.3,1314,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,6,3,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,Evening,0,Warm,20.022000000000002,0.0,0.0,0,0,0,1,0,1,0,0,0
429,13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,Spring,No Holiday,Yes,2018,3,6,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,Afternoon,0,Mild,9.072000000000001,0.0,4.752000000000001,0,0,0,1,1,0,0,0,0
1357,23,22.9,78,1.4,2000,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,8,5,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,Evening,0,Warm,17.862,0.0,0.0,0,0,0,1,0,1,0,0,0
257,2,9.7,23,1.4,2000,-10.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,4,4,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,Night,0,Cold,2.231,0.0,0.0,0,0,0,1,1,0,0,0,0
170,1,-5.1,51,1.5,1550,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,4,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,Night,0,Very_Cold,-2.6009999999999995,0.0,-0.0,0,0,0,1,0,0,0,1,0
1665,8,29.3,51,0.9,2000,18.1,1.02,0.0,0.0,Summer,No Holiday,Yes,2018,7,1,0,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Morning,1,Warm,14.943,0.0,29.886000000000003,0,0,0,1,0,1,0,0,0
225,21,22.4,72,1.5,1816,17.0,0.0,0.1,0.0,Summer,No Holiday,Yes,2018,6,5,1,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Evening,0,Warm,16.128,0.15000000000000002,0.0,1,0,0,1,0,1,0,0,0
101,6,0.9,52,1.1,2000,-7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,4,6,1,1.0,6.123233995736766e-17,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,Night,0,Cold,0.468,0.0,0.0,0,0,0,1,1,0,0,0,0
195,6,2.5,71,1.1,1055,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,3,4,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,Night,0,Cold,1.775,0.0,0.0,0,0,0,1,1,0,0,0,0
578,8,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,Summer,No Holiday,Yes,2018,8,4,0,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,Morning,1,Warm,20.984,0.0,3.1719999999999997,0,0,0,1,0,1,0,0,0
1213,7,27.8,63,1.2,1781,20.1,0.32,0.0,0.0,Summer,No Holiday,Yes,2018,7,1,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Morning,1,Warm,17.514,0.0,8.896,0,0,0,1,0,1,0,0,0
764,2,17.9,60,0.8,2000,10.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,6,5,1,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,Night,0,Mild,10.74,0.0,0.0,0,0,0,1,0,1,0,0,0
72,8,-8.1,43,1.7,1943,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,6,1,0.8660254037844387,-0.49999999999999983,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,Morning,1,Very_Cold,-3.483,0.0,-0.0,0,0,0,1,0,0,0,1,0
38,4,4.9,73,1.8,881,0.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,Night,0,Cold,3.5770000000000004,0.0,0.0,0,0,0,1,0,0,0,1,0
360,19,4.2,68,2.4,446,-1.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,Evening,1,Cold,2.8560000000000003,0.0,0.0,0,0,0,1,0,0,0,1,0
0,6,13.2,73,1.1,1900,8.4,0.0,0.0,0.0,Autumn,No Holiday,No,2018,10,3,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Night,0,Mild,9.636,0.0,0.0,0,0,0,0,0,0,1,0,0
1664,19,23.5,48,1.5,1929,11.8,0.4,0.0,0.0,Spring,No Holiday,Yes,2018,5,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,1.0,Evening,1,Warm,11.28,0.0,9.4,0,0,0,1,1,0,0,0,0
2235,21,23.4,52,1.4,2000,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,7,5,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,Evening,0,Warm,12.168,0.0,0.0,0,0,0,1,0,1,0,0,0
644,11,5.1,21,3.2,1965,-15.4,1.63,0.0,0.0,Autumn,No Holiday,Yes,2018,11,3,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Morning,0,Cold,1.071,0.0,8.312999999999999,0,0,0,1,0,0,1,0,0
1252,12,25.2,53,3.3,976,14.9,3.38,0.0,0.0,Summer,No Holiday,Yes,2018,6,2,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,Morning,0,Warm,13.356,0.0,85.176,0,0,0,1,0,1,0,0,0
1904,18,7.5,48,2.4,1079,-2.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,0,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.0,1.0,Afternoon,1,Cold,3.6,0.0,0.0,0,0,0,1,0,0,1,0,0
83,4,13.8,98,2.9,27,13.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,5,6,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,Night,0,Mild,13.524000000000001,0.0,0.0,0,0,0,1,1,0,0,0,0
484,2,26.9,84,0.8,1007,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,8,4,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,Night,0,Warm,22.596,0.0,0.0,0,0,0,1,0,1,0,0,0
925,18,32.8,63,2.3,1546,24.8,0.89,0.1,0.0,Summer,Holiday,Yes,2018,8,2,0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Afternoon,1,Warm,20.663999999999998,0.22999999999999998,29.191999999999997,1,0,1,1,0,1,0,0,0
9,6,-0.5,90,0.9,91,-1.9,0.0,2.5,2.7,Winter,No Holiday,Yes,2017,12,6,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,Night,0,Very_Cold,-0.45,2.25,-0.0,1,1,0,1,0,0,0,1,1
9,12,21.1,97,1.2,653,20.5,0.17,7.5,0.0,Summer,No Holiday,Yes,2018,7,6,1,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,Morning,0,Warm,20.467,9.0,3.5870000000000006,1,0,0,1,0,1,0,0,1
0,10,22.9,59,1.1,1819,14.4,1.49,0.0,0.0,Autumn,No Holiday,No,2018,9,2,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,Morning,0,Warm,13.511,0.0,34.120999999999995,0,0,0,0,0,0,1,0,0
211,0,0.3,45,1.8,1154,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,4,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,Night,0,Cold,0.135,0.0,0.0,0,0,0,1,0,0,0,1,0
512,2,24.2,79,0.6,1882,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,8,2,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Night,0,Warm,19.118,0.0,0.0,0,0,0,1,0,1,0,0,0
362,1,14.4,60,1.7,580,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,4,0,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.49999999999999983,0.0,1.0,Night,0,Mild,8.64,0.0,0.0,0,0,0,1,1,0,0,0,0
1179,11,24.2,41,1.5,1818,10.1,2.62,0.0,0.0,Autumn,No Holiday,Yes,2018,9,5,1,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,Morning,0,Warm,9.921999999999999,0.0,63.404,0,0,0,1,0,0,1,0,0
122,0,-5.2,56,1.4,1996,-12.6,0.0,0.0,1.6,Winter,No Holiday,Yes,2018,2,3,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Night,0,Very_Cold,-2.912,0.0,-0.0,0,1,0,1,0,0,0,1,1
1185,23,16.2,50,1.6,1327,5.7,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,5,4,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,Evening,0,Mild,8.1,0.0,0.0,0,0,0,1,1,0,0,0,0
1942,16,24.8,13,3.3,1955,-5.5,2.5,0.0,0.0,Spring,No Holiday,Yes,2018,4,5,1,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,Afternoon,0,Warm,3.224,0.0,62.0,0,0,0,1,1,0,0,0,0
233,20,1.3,38,0.4,1386,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,6,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,Evening,0,Cold,0.494,0.0,0.0,0,0,0,1,0,0,0,1,0
526,9,30.5,54,0.9,1907,20.1,1.71,0.0,0.0,Summer,No Holiday,Yes,2018,7,6,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,Morning,1,Warm,16.47,0.0,52.155,0,0,0,1,0,1,0,0,0
672,6,24.6,82,0.2,1157,21.3,0.02,0.0,0.0,Summer,No Holiday,Yes,2018,7,4,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,Night,0,Warm,20.172,0.0,0.49200000000000005,0,0,0,1,0,1,0,0,0
